currier_language,token,share
A,dainl,8.733624454148471e-05
A,dainod,8.733624454148471e-05
A,dainor,8.733624454148471e-05
A,dair,0.0034934497816593887
A,dairair,8.733624454148471e-05
A,dairal,8.733624454148471e-05
A,daird,8.733624454148471e-05
A,dairin,0.00026200873362445414
A,dairl,0.00017467248908296942
A,dairo,0.00026200873362445414
A,dairodg,8.733624454148471e-05
A,dairy,0.00017467248908296942
A,dais,0.00026200873362445414
A,daisin,8.733624454148471e-05
A,daisn,8.733624454148471e-05
A,dait,8.733624454148471e-05
A,dakocth,8.733624454148471e-05
A,daky,8.733624454148471e-05
A,dal,0.007423580786026201
A,dala,8.733624454148471e-05
A,dalal,8.733624454148471e-05
A,dalaldam,8.733624454148471e-05
A,dalam,8.733624454148471e-05
A,dalar,0.00026200873362445414
A,dalas,8.733624454148471e-05
A,dalchdy,8.733624454148471e-05
A,dalchor,8.733624454148471e-05
A,dalchy,0.00017467248908296942
A,dald,8.733624454148471e-05
A,daldaiin,0.00026200873362445414
A,daldal,8.733624454148471e-05
A,daldalol,8.733624454148471e-05
A,daldy,0.000611353711790393
A,dalg,8.733624454148471e-05
A,dalody,8.733624454148471e-05
A,dalol,8.733624454148471e-05
A,dalols,8.733624454148471e-05
A,dalor,0.00034934497816593884
A,dalory,8.733624454148471e-05
A,dals,0.00026200873362445414
A,dalshdy,8.733624454148471e-05
A,dalsy,8.733624454148471e-05
A,daly,0.000611353711790393
A,dalychs,8.733624454148471e-05
A,dalydal,8.733624454148471e-05
A,dam,0.004104803493449782
A,damo,0.00026200873362445414
A,dan,0.0014847161572052402
A,daor,8.733624454148471e-05
A,dar,0.008384279475982533
A,daraiiin,8.733624454148471e-05
A,daraiin,8.733624454148471e-05
A,daraiinm,8.733624454148471e-05
A,daral,8.733624454148471e-05
A,darala,8.733624454148471e-05
A,daraly,8.733624454148471e-05
A,daram,8.733624454148471e-05
A,daramdal,8.733624454148471e-05
A,darams,8.733624454148471e-05
A,darar,0.00017467248908296942
A,dararda,8.733624454148471e-05
A,darcheos,8.733624454148471e-05
A,darchor,8.733624454148471e-05
A,dardsh,8.733624454148471e-05
A,dardy,8.733624454148471e-05
A,dareky,8.733624454148471e-05
A,darodsf,8.733624454148471e-05
A,darody,8.733624454148471e-05
A,darolaly,8.733624454148471e-05
A,darolm,8.733624454148471e-05
A,darom,8.733624454148471e-05
A,daror,8.733624454148471e-05
A,darshody,8.733624454148471e-05
A,dary,0.0005240174672489083
A,das,0.00017467248908296942
A,dasady,8.733624454148471e-05
A,dasain,8.733624454148471e-05
A,dayty,8.733624454148471e-05
A,dchaiin,0.00034934497816593884
A,dchain,8.733624454148471e-05
A,dchairam,8.733624454148471e-05
A,dchal,8.733624454148471e-05
A,dcham,8.733624454148471e-05
A,dchar,0.00034934497816593884
A,dchchy,8.733624454148471e-05
A,dchckhy,0.00026200873362445414
A,dchcthy,8.733624454148471e-05
A,dchd,8.733624454148471e-05
A,dchdy,8.733624454148471e-05
A,dcheaiin,8.733624454148471e-05
A,dcheeckhos,8.733624454148471e-05
A,dcheecthey,8.733624454148471e-05
A,dcheeey,8.733624454148471e-05
A,dcheeol,8.733624454148471e-05
A,dcheey,0.0004366812227074236
A,dcheo,0.00034934497816593884
A,dcheocy,8.733624454148471e-05
A,dcheodaiin,8.733624454148471e-05
A,dcheodain,8.733624454148471e-05
A,dcheody,8.733624454148471e-05
A,dcheoky,8.733624454148471e-05
A,dcheol,8.733624454148471e-05
A,dcheor,0.00026200873362445414
A,dcheos,8.733624454148471e-05
A,dcheoteos,8.733624454148471e-05
A,dchey,0.0009606986899563319
A,dchir,8.733624454148471e-05
A,dchm,8.733624454148471e-05
A,dcho,0.0004366812227074236
A,dchod,8.733624454148471e-05
A,dchodaiin,0.00017467248908296942
A,dchody,8.733624454148471e-05
A,dchog,0.00017467248908296942
A,dchokchy,0.00026200873362445414
A,dchol,0.0016593886462882095
A,dcholdy,8.733624454148471e-05
A,dcholy,8.733624454148471e-05
A,dchom,8.733624454148471e-05
A,dchor,0.0020087336244541485
A,dchorol,8.733624454148471e-05
A,dchos,8.733624454148471e-05
A,dchoty,8.733624454148471e-05
A,dchschy,8.733624454148471e-05
A,dchsy,8.733624454148471e-05
A,dchy,0.002183406113537118
A,dchyd,8.733624454148471e-05
A,dchydy,8.733624454148471e-05
A,dchytchy,8.733624454148471e-05
A,dck,8.733624454148471e-05
A,dcthody,8.733624454148471e-05
A,dcthy,8.733624454148471e-05
A,dd,8.733624454148471e-05
A,ddor,0.00017467248908296942
A,ddy,0.00017467248908296942
A,deaiin,8.733624454148471e-05
A,ded,8.733624454148471e-05
A,dedloy,8.733624454148471e-05
A,deeaiir,8.733624454148471e-05
A,deeamshol,8.733624454148471e-05
A,deeeese,8.733624454148471e-05
A,deeeod,8.733624454148471e-05
A,deees,8.733624454148471e-05
A,deeey,8.733624454148471e-05
A,deeo,8.733624454148471e-05
A,deeocthey,8.733624454148471e-05
A,deeor,0.00017467248908296942
A,deey,0.00034934497816593884
A,dein,8.733624454148471e-05
A,deody,8.733624454148471e-05
A,deol,8.733624454148471e-05
A,desey,8.733624454148471e-05
A,dey,8.733624454148471e-05
A,dg,8.733624454148471e-05
A,diiiin,8.733624454148471e-05
A,diiin,8.733624454148471e-05
A,diil,8.733624454148471e-05
A,dkeeor,8.733624454148471e-05
A,dkol,8.733624454148471e-05
A,dksheey,8.733624454148471e-05
A,dkshy,8.733624454148471e-05
A,dky,8.733624454148471e-05
A,dl,0.00026200873362445414
A,dloct,8.733624454148471e-05
A,dlod,8.733624454148471e-05
A,dlos,8.733624454148471e-05
A,dls,8.733624454148471e-05
A,dlssho,8.733624454148471e-05
A,dly,8.733624454148471e-05
A,do,0.0011353711790393012
A,doaiin,0.00017467248908296942
A,doal,8.733624454148471e-05
A,dochod,8.733624454148471e-05
A,dockhy,8.733624454148471e-05
A,dod,8.733624454148471e-05
A,dodaiin,8.733624454148471e-05
A,dodar,8.733624454148471e-05
A,dody,0.00026200873362445414
A,doeeeesm,8.733624454148471e-05
A,doeey,8.733624454148471e-05
A,doefshey,8.733624454148471e-05
A,doeoeas,8.733624454148471e-05
A,doiiin,0.00017467248908296942
A,doiin,0.001222707423580786
A,doiir,0.0005240174672489083
A,doiiram,8.733624454148471e-05
A,doiisaly,8.733624454148471e-05
A,doikhy,8.733624454148471e-05
A,doin,0.00017467248908296942
A,dokor,8.733624454148471e-05
A,doky,8.733624454148471e-05
A,dol,0.005502183406113537
A,dolar,8.733624454148471e-05
A,dolary,8.733624454148471e-05
A,dolchds,8.733624454148471e-05
A,dolcheey,8.733624454148471e-05
A,dolchey,0.00017467248908296942
A,dolchoy,8.733624454148471e-05
A,dolchsyckheol,8.733624454148471e-05
A,dold,8.733624454148471e-05
A,doldaiin,0.00017467248908296942
A,doldam,8.733624454148471e-05
A,doldom,8.733624454148471e-05
A,dolds,8.733624454148471e-05
A,doldy,8.733624454148471e-05
A,doleeey,8.733624454148471e-05
A,doleodaiin,8.733624454148471e-05
A,dolo,8.733624454148471e-05
A,dolody,8.733624454148471e-05
A,dolsain,8.733624454148471e-05
A,dolshy,8.733624454148471e-05
A,doly,0.00017467248908296942
A,dom,0.000611353711790393
A,dor,0.00445414847161572
A,dorain,8.733624454148471e-05
A,doral,8.733624454148471e-05
A,dorar,8.733624454148471e-05
A,dorchory,8.733624454148471e-05
A,dordod,8.733624454148471e-05
A,dorean,8.733624454148471e-05
A,dorg,8.733624454148471e-05
A,dorl,8.733624454148471e-05
A,dorody,8.733624454148471e-05
A,doroiin,0.00017467248908296942
A,doror,8.733624454148471e-05
A,dorsheoy,8.733624454148471e-05
A,dory,0.00034934497816593884
A,dos,8.733624454148471e-05
A,doteoda,8.733624454148471e-05
A,dotody,8.733624454148471e-05
A,doty,8.733624454148471e-05
A,dpchy,0.00017467248908296942
A,dralas,8.733624454148471e-05
A,ds,0.00026200873362445414
A,dscheey,8.733624454148471e-05
A,dsh,8.733624454148471e-05
A,dshaly,8.733624454148471e-05
A,dshcheal,8.733624454148471e-05
A,dshe,0.00017467248908296942
A,dsheeor,8.733624454148471e-05
A,dsheey,0.00017467248908296942
A,dsheody,8.733624454148471e-05
A,dsheog,8.733624454148471e-05
A,dsheol,0.00017467248908296942
A,dsheor,0.00026200873362445414
A,dsheos,8.733624454148471e-05
A,dshey,0.00034934497816593884
A,dsho,0.0007860262008733624
A,dshodal,8.733624454148471e-05
A,dshodar,8.733624454148471e-05
A,dshody,0.00017467248908296942
A,dshol,8.733624454148471e-05
A,dsholdy,8.733624454148471e-05
A,dsholy,8.733624454148471e-05
A,dshor,0.0009606986899563319
A,dshoy,8.733624454148471e-05
A,dshy,0.000611353711790393
A,dso,8.733624454148471e-05
A,dtchan,8.733624454148471e-05
A,dteodoiin,8.733624454148471e-05
A,dtoaiin,8.733624454148471e-05
A,dtor,8.733624454148471e-05
A,dtshol,8.733624454148471e-05
A,dy,0.010829694323144104
A,dychear,8.733624454148471e-05
A,dychokchy,8.733624454148471e-05
A,dydain,8.733624454148471e-05
A,dydariin,8.733624454148471e-05
A,dydchy,8.733624454148471e-05
A,dydy,0.00017467248908296942
A,dydyd,8.733624454148471e-05
A,dydydy,8.733624454148471e-05
A,dyeees,8.733624454148471e-05
A,dykaiin,0.00017467248908296942
A,dykchal,8.733624454148471e-05
A,dykchy,0.00017467248908296942
A,dykeor,8.733624454148471e-05
A,dyky,0.00017467248908296942
A,dyotyds,8.733624454148471e-05
A,dypchy,8.733624454148471e-05
A,dys,8.733624454148471e-05
A,dytal,8.733624454148471e-05
A,dytchor,8.733624454148471e-05
A,dytchy,0.00017467248908296942
A,dytoly,8.733624454148471e-05
A,dytory,8.733624454148471e-05
A,dyty,8.733624454148471e-05
A,e,0.00026200873362445414
A,eair,8.733624454148471e-05
A,ealam,8.733624454148471e-05
A,eddy,8.733624454148471e-05
A,eear,8.733624454148471e-05
A,eeckhy,8.733624454148471e-05
A,eeeey,8.733624454148471e-05
A,eeeokor,8.733624454148471e-05
A,eeeoly,8.733624454148471e-05
A,eees,0.00017467248908296942
A,eeey,8.733624454148471e-05
A,een,8.733624454148471e-05
A,eeor,0.00026200873362445414
A,eeos,8.733624454148471e-05
A,eeoseeos,8.733624454148471e-05
A,ees,0.00017467248908296942
A,eesos,8.733624454148471e-05
A,eey,0.00017467248908296942
A,ekchey,8.733624454148471e-05
A,ekchody,8.733624454148471e-05
A,ekey,8.733624454148471e-05
A,ekokeey,8.733624454148471e-05
A,ekshy,8.733624454148471e-05
A,el,8.733624454148471e-05
A,eo,0.00017467248908296942
A,eocthy,8.733624454148471e-05
A,eol,8.733624454148471e-05
A,eor,8.733624454148471e-05
A,eosaiin,8.733624454148471e-05
A,esechor,8.733624454148471e-05
A,esedy,8.733624454148471e-05
A,etaiin,8.733624454148471e-05
A,etchal,8.733624454148471e-05
A,etcheody,8.733624454148471e-05
A,eteeys,8.733624454148471e-05
A,eteor,8.733624454148471e-05
A,etodaiin,8.733624454148471e-05
A,etodaithey,8.733624454148471e-05
A,etolctheol,8.733624454148471e-05
A,etsees,8.733624454148471e-05
A,ety,0.00026200873362445414
A,etyd,8.733624454148471e-05
A,f,0.00017467248908296942
A,fachys,8.733624454148471e-05
A,faiir,8.733624454148471e-05
A,faiis,8.733624454148471e-05
A,far,8.733624454148471e-05
A,fcheody,0.00017467248908296942
A,fcheolain,8.733624454148471e-05
A,fcheos,8.733624454148471e-05
A,fchey,8.733624454148471e-05
A,fcho,8.733624454148471e-05
A,fchochor,8.733624454148471e-05
A,fchodaiin,8.733624454148471e-05
A,fchodees,8.733624454148471e-05
A,fchodycheol,8.733624454148471e-05
A,fchoiin,8.733624454148471e-05
A,fchokshy,8.733624454148471e-05
A,fchol,0.00026200873362445414
A,fcholdy,0.00017467248908296942
A,fcholy,8.733624454148471e-05
A,fchom,8.733624454148471e-05
A,fchoy,8.733624454148471e-05
A,fchy,8.733624454148471e-05
A,foar,0.00017467248908296942
A,fochof,8.733624454148471e-05
A,fochor,8.733624454148471e-05
A,fodaiin,8.733624454148471e-05
A,fodan,8.733624454148471e-05
A,fol,8.733624454148471e-05
A,folcfhhy,8.733624454148471e-05
A,folchol,8.733624454148471e-05
A,fold,8.733624454148471e-05
A,foldaiin,8.733624454148471e-05
A,folr,8.733624454148471e-05
A,folshody,8.733624454148471e-05
A,fshodchy,8.733624454148471e-05
A,fshody,8.733624454148471e-05
A,fsholom,8.733624454148471e-05
A,fshor,8.733624454148471e-05
A,g,0.000611353711790393
A,gaiin,8.733624454148471e-05
A,hol,8.733624454148471e-05
A,hr,8.733624454148471e-05
A,iiincheom,8.733624454148471e-05
A,iin,8.733624454148471e-05
A,ikheeos,8.733624454148471e-05
A,k,0.00017467248908296942
A,ka,0.00017467248908296942
A,kaiiidal,8.733624454148471e-05
A,kaiiin,8.733624454148471e-05
A,kaiim,8.733624454148471e-05
A,kaiin,0.0014847161572052402
A,kain,0.00017467248908296942
A,kair,0.00017467248908296942
A,kal,0.00017467248908296942
A,kaldy,8.733624454148471e-05
A,kalshey,8.733624454148471e-05
A,kam,0.00017467248908296942
A,kan,8.733624454148471e-05
A,kar,0.0004366812227074236
A,kary,8.733624454148471e-05
A,kcck,8.733624454148471e-05
A,kchaiin,0.00026200873362445414
A,kchain,8.733624454148471e-05
A,kchal,8.733624454148471e-05
A,kchaldy,8.733624454148471e-05
A,kcham,8.733624454148471e-05
A,kchar,0.00017467248908296942
A,kchdal,8.733624454148471e-05
A,kchdol,8.733624454148471e-05
A,kchdy,8.733624454148471e-05
A,kcheals,8.733624454148471e-05
A,kcheat,8.733624454148471e-05
A,kcheed,8.733624454148471e-05
A,kcheey,0.00026200873362445414
A,kcheodaiin,8.733624454148471e-05
A,kcheol,0.0004366812227074236
A,kcheor,0.00017467248908296942
A,kchey,0.0011353711790393012
A,kcho,0.0005240174672489083
A,kchoan,8.733624454148471e-05
A,kchoar,8.733624454148471e-05
A,kchochaiin,8.733624454148471e-05
A,kchod,0.00026200873362445414
A,kchodan,8.733624454148471e-05
A,kchody,0.00026200873362445414
A,kchokchy,0.00017467248908296942
A,kchol,0.0015720524017467249
A,kcholy,8.733624454148471e-05
A,kchom,0.00017467248908296942
A,kchor,0.0016593886462882095
A,kchorchor,8.733624454148471e-05
A,kchorl,8.733624454148471e-05
A,kchoror,8.733624454148471e-05
A,kchos,0.00026200873362445414
A,kchoy,8.733624454148471e-05
A,kchrrr,8.733624454148471e-05
A,kchs,8.733624454148471e-05
A,kchsy,8.733624454148471e-05
A,kchy,0.0022707423580786024
A,kchydy,8.733624454148471e-05
A,kdchody,8.733624454148471e-05
A,kechy,0.00017467248908296942
A,keeaiin,8.733624454148471e-05
A,keechy,8.733624454148471e-05
A,keeees,8.733624454148471e-05
A,keeeol,8.733624454148471e-05
A,keeeos,8.733624454148471e-05
A,keees,8.733624454148471e-05
A,keeey,0.00034934497816593884
A,keem,8.733624454148471e-05
A,keeo,0.0005240174672489083
A,keeod,8.733624454148471e-05
A,keeodaiin,8.733624454148471e-05
A,keeodol,8.733624454148471e-05
A,keeody,0.00026200873362445414
A,keeokechy,8.733624454148471e-05
A,keeol,0.0005240174672489083
A,keeor,0.00034934497816593884
A,keeos,0.00017467248908296942
A,keesy,8.733624454148471e-05
A,keey,0.0017467248908296944
A,keo,0.00017467248908296942
A,keoar,8.733624454148471e-05
A,keocthy,8.733624454148471e-05
A,keodaiin,8.733624454148471e-05
A,keodal,8.733624454148471e-05
A,keodam,8.733624454148471e-05
A,keody,0.00034934497816593884
A,keoky,8.733624454148471e-05
A,keol,0.0008733624454148472
A,keolchey,8.733624454148471e-05
A,keor,0.000611353711790393
A,keos,8.733624454148471e-05
A,ker,8.733624454148471e-05
A,keshey,8.733624454148471e-05
A,key,0.0004366812227074236
A,khey,0.00017467248908296942
A,khody,8.733624454148471e-05
A,koaiin,0.00017467248908296942
A,koaiphhy,8.733624454148471e-05
A,koair,8.733624454148471e-05
A,koar,8.733624454148471e-05
A,kocheor,8.733624454148471e-05
A,kochky,8.733624454148471e-05
A,kochor,8.733624454148471e-05
A,kockhas,8.733624454148471e-05
A,kod,0.00017467248908296942
A,kodaiin,0.00026200873362445414
A,kodalchy,8.733624454148471e-05
A,kodam,8.733624454148471e-05
A,koddy,8.733624454148471e-05
A,kodl,8.733624454148471e-05
A,kodshey,8.733624454148471e-05
A,kodshol,8.733624454148471e-05
A,kody,0.00026200873362445414
A,koeeorain,8.733624454148471e-05
A,koees,8.733624454148471e-05
A,koiin,0.00034934497816593884
A,kokaiin,0.00017467248908296942
A,koky,8.733624454148471e-05
A,kol,0.0023580786026200875
A,kolcheey,8.733624454148471e-05
A,kolches,8.733624454148471e-05
A,koldaky,8.733624454148471e-05
A,koldal,0.00017467248908296942
A,koldarod,8.733624454148471e-05
A,koldy,0.00026200873362445414
A,koleearol,8.733624454148471e-05
A,kolor,8.733624454148471e-05
A,kolotam,8.733624454148471e-05
A,kolschees,8.733624454148471e-05
A,kolsho,8.733624454148471e-05
A,koltoldy,8.733624454148471e-05
A,koly,8.733624454148471e-05
A,kolyky,8.733624454148471e-05
A,kom,0.00017467248908296942
A,kooiin,0.00017467248908296942
A,kor,0.0015720524017467249
A,koraiin,0.00017467248908296942
A,korain,0.00017467248908296942
A,korare,8.733624454148471e-05
A,korary,8.733624454148471e-05
A,kory,8.733624454148471e-05
A,kos,0.00026200873362445414
A,kosar,8.733624454148471e-05
A,koshet,8.733624454148471e-05
A,koshey,8.733624454148471e-05
A,kosholda,8.733624454148471e-05
A,kotchody,8.733624454148471e-05
A,ksh,8.733624454148471e-05
A,kshaiin,8.733624454148471e-05
A,kshar,0.00017467248908296942
A,kshardy,8.733624454148471e-05
A,ksheo,0.00026200873362445414
A,ksheodal,8.733624454148471e-05
A,ksheodl,8.733624454148471e-05
A,ksheody,0.00026200873362445414
A,ksheol,8.733624454148471e-05
A,kshes,8.733624454148471e-05
A,kshey,0.00026200873362445414
A,ksho,0.0006986899563318777
A,kshodaiin,8.733624454148471e-05
A,kshody,0.00026200873362445414
A,kshol,0.00017467248908296942
A,ksholochey,8.733624454148471e-05
A,kshor,0.00017467248908296942
A,kshotol,8.733624454148471e-05
A,kshoy,8.733624454148471e-05
A,kshy,0.00034934497816593884
A,ksor,8.733624454148471e-05
A,ky,0.001222707423580786
A,kydain,8.733624454148471e-05
A,kydainy,8.733624454148471e-05
A,kyty,8.733624454148471e-05
A,l,0.0007860262008733624
A,laldan,8.733624454148471e-05
A,lch,0.00017467248908296942
A,lchaiin,8.733624454148471e-05
A,lchal,8.733624454148471e-05
A,lchar,8.733624454148471e-05
A,lchdy,8.733624454148471e-05
A,lchedy,8.733624454148471e-05
A,lcheody,8.733624454148471e-05
A,lchey,8.733624454148471e-05
A,lchody,8.733624454148471e-05
A,lchol,0.00017467248908296942
A,lchor,8.733624454148471e-05
A,ldain,8.733624454148471e-05
A,ldals,8.733624454148471e-05
A,ldy,0.00026200873362445414
A,lkaldy,8.733624454148471e-05
A,lkeey,8.733624454148471e-05
A,lkeo,8.733624454148471e-05
A,lkeopol,8.733624454148471e-05
A,lkody,8.733624454148471e-05
A,lo,8.733624454148471e-05
A,lochey,8.733624454148471e-05
A,lodaly,8.733624454148471e-05
A,lody,8.733624454148471e-05
A,loeees,8.733624454148471e-05
A,loiiin,0.00017467248908296942
A,lokaiin,8.733624454148471e-05
A,lol,0.00034934497816593884
A,lolain,8.733624454148471e-05
A,lolchor,8.733624454148471e-05
A,lor,0.00034934497816593884
A,loralody,8.733624454148471e-05
A,lory,8.733624454148471e-05
A,los,8.733624454148471e-05
A,loy,8.733624454148471e-05
A,lpychol,8.733624454148471e-05
A,ls,0.00017467248908296942
A,lsais,8.733624454148471e-05
A,lseeey,8.733624454148471e-05
A,lsho,8.733624454148471e-05
A,lshody,8.733624454148471e-05
A,lshy,0.00017467248908296942
A,ltcheody,8.733624454148471e-05
A,ltchey,8.733624454148471e-05
A,ly,0.00017467248908296942
A,m,0.00034934497816593884
A,mar,8.733624454148471e-05
A,mol,8.733624454148471e-05
A,n,0.00026200873362445414
A,o,0.0032314410480349344
A,oaiin,0.0011353711790393012
A,oaiir,0.00017467248908296942
A,oain,0.00026200873362445414
A,oair,8.733624454148471e-05
A,oairar,8.733624454148471e-05
A,oaithy,8.733624454148471e-05
A,oal,8.733624454148471e-05
A,oaldary,8.733624454148471e-05
A,oaorar,8.733624454148471e-05
A,oar,0.00026200873362445414
A,oaro,8.733624454148471e-05
A,oc,8.733624454148471e-05
A,ochaiin,8.733624454148471e-05
A,ochaly,8.733624454148471e-05
A,ochar,8.733624454148471e-05
A,ochdy,8.733624454148471e-05
A,ocheeky,8.733624454148471e-05
A,ocheodaiin,8.733624454148471e-05
A,ocheos,8.733624454148471e-05
A,ochepchody,8.733624454148471e-05
A,ochey,0.00017467248908296942
A,ochkchar,8.733624454148471e-05
A,ocho,0.00026200873362445414
A,ochoaiin,8.733624454148471e-05
A,ochockhy,8.733624454148471e-05
A,ochody,8.733624454148471e-05
A,ochoiky,8.733624454148471e-05
A,ochokeey,8.733624454148471e-05
A,ochol,0.00026200873362445414
A,ocholdy,8.733624454148471e-05
A,ocholshod,8.733624454148471e-05
A,ocholy,8.733624454148471e-05
A,ochor,0.0004366812227074236
A,ochy,0.00034934497816593884
A,ockh,8.733624454148471e-05
A,ockhey,0.00034934497816593884
A,ockhody,8.733624454148471e-05
A,ockhoees,8.733624454148471e-05
A,ockhol,8.733624454148471e-05
A,ockhor,8.733624454148471e-05
A,ockhy,0.0004366812227074236
A,ocphal,8.733624454148471e-05
A,ocpheo,8.733624454148471e-05
A,ocphoraiin,8.733624454148471e-05
A,ocphy,8.733624454148471e-05
A,oct,8.733624454148471e-05
