currier_language,token,count
B,podkor,1
B,podshedy,1
B,pody,2
B,poedair,1
B,poeeo,1
B,poeokeey,1
B,poiin,3
B,poir,1
B,pokain,1
B,pokar,1
B,pokeey,1
B,pol,22
B,polaiin,7
B,polairy,1
B,polal,1
B,polalchdy,1
B,polanar,1
B,polar,2
B,polarar,2
B,polchal,1
B,polchdy,2
B,polchechy,1
B,polched,2
B,polchedy,6
B,polcheolkain,1
B,polchey,2
B,polchls,1
B,polchs,1
B,polchy,1
B,poldaiin,1
B,poldaky,1
B,poldshedy,1
B,poldy,1
B,poleedaran,1
B,polkchy,1
B,polkeedal,1
B,polkeeey,1
B,polkeeo,1
B,polkeey,1
B,polkiin,1
B,polky,1
B,polor,2
B,polsaisy,1
B,polshdal,1
B,polshdy,1
B,polshol,1
B,polshor,1
B,polshy,3
B,polteshol,1
B,poly,2
B,pom,1
B,por,6
B,poraiiindy,1
B,poraiin,2
B,porain,2
B,porair,1
B,poral,1
B,porar,1
B,porarchy,1
B,porchey,1
B,porol,1
B,pororaiin,1
B,posairy,1
B,posalshy,1
B,posheos,1
B,potchokar,1
B,psalar,1
B,pschedal,1
B,pshar,1
B,pshdaiin,1
B,pshdal,1
B,pshdar,2
B,pshdy,1
B,pshedaiin,1
B,pshedar,1
B,pshedy,3
B,psheedy,1
B,psheodalo,1
B,psheodar,1
B,psheody,4
B,psheoky,1
B,psheoldy,2
B,psheor,1
B,pshesy,1
B,pshoair,1
B,pshodaiin,1
B,pshodalos,1
B,pshody,1
B,pshol,2
B,pshorol,1
B,pychal,1
B,pychdar,1
B,pychory,1
B,pykedy,1
B,pykeor,1
B,pyoaly,1
B,q,1
B,qaiin,2
B,qairal,1
B,qakar,1
B,qaloin,1
B,qchar,1
B,qchedy,1
B,qchor,1
B,qckham,1
B,qckhear,1
B,qckhedy,2
B,qckhhy,1
B,qckhsy,1
B,qckhy,2
B,qcphhedy,1
B,qcphhy,1
B,qcthdys,1
B,qctheed,1
B,qcthey,2
B,qcthhy,2
B,qcthy,2
B,qear,1
B,qedaiin,1
B,qedy,1
B,qeeal,1
B,qeear,1
B,qeedar,2
B,qeedeey,1
B,qeedy,2
B,qeeedy,2
B,qeeeear,1
B,qeeey,3
B,qeeor,1
B,qeeoy,1
B,qeey,3
B,qef,1
B,qekaiin,2
B,qekal,1
B,qekar,1
B,qekchdy,3
B,qekchy,1
B,qekedy,1
B,qekeeey,1
B,qekeey,2
B,qekey,1
B,qekor,1
B,qeky,1
B,qeokehy,1
B,qeokeody,1
B,qeol,1
B,qeoodaiin,1
B,qepchedy,1
B,qepchey,1
B,qepoepy,1
B,qetaiin,1
B,qetain,1
B,qetal,1
B,qetam,1
B,qetchar,1
B,qetchdy,1
B,qetdain,1
B,qetedy,1
B,qety,1
B,qey,1
B,qfol,1
B,qkain,2
B,qkor,1
B,qlky,1
B,qo,17
B,qoaiin,13
B,qoain,6
B,qoair,2
B,qoal,3
B,qoar,6
B,qochaiin,1
B,qochdaiin,1
B,qochedain,1
B,qochedy,2
B,qocheeol,1
B,qocheky,1
B,qocheo,1
B,qocheol,1
B,qochey,6
B,qochy,1
B,qockhal,1
B,qockhdy,1
B,qockhed,1
B,qockhedy,3
B,qockheedy,1
B,qockheey,3
B,qockheos,1
B,qockhey,8
B,qockhhdy,1
B,qockhol,1
B,qockhy,3
B,qocky,1
B,qocphdy,2
B,qocseedy,1
B,qoctchey,1
B,qocthdy,1
B,qocthedy,3
B,qoctheody,1
B,qocthes,1
B,qocthey,4
B,qoctho,1
B,qocthy,1
B,qod,4
B,qodaiiin,2
B,qodaiin,27
B,qodain,10
B,qodair,2
B,qodal,2
B,qodam,1
B,qodan,1
B,qodar,4
B,qodary,1
B,qodched,1
B,qodeedy,3
B,qodeey,2
B,qodor,1
B,qodos,1
B,qody,12
B,qodykey,1
B,qoear,2
B,qoedaiin,3
B,qoedeey,1
B,qoedy,4
B,qoeear,1
B,qoeechdy,1
B,qoeechy,1
B,qoeed,1
B,qoeeda,1
B,qoeedaiin,2
B,qoeedain,1
B,qoeedeody,1
B,qoeedy,20
B,qoeeean,1
B,qoeeedy,3
B,qoeeeey,1
B,qoeeeo,1
B,qoeees,2
B,qoeeey,4
B,qoeekain,1
B,qoeekeedy,1
B,qoeeo,2
B,qoeeody,2
B,qoeeol,1
B,qoeeor,1
B,qoees,1
B,qoeey,10
B,qoek,1
B,qoekaiin,1
B,qoekedy,2
B,qoekeeykeody,1
B,qoeky,1
B,qoeol,1
B,qoepchy,1
B,qoesedy,1
B,qoetar,1
B,qoete,1
B,qof,1
B,qofaiin,1
B,qofain,1
B,qofair,1
B,qofchal,1
B,qofchdaiin,1
B,qofchdal,1
B,qofchdar,1
B,qofchdy,3
B,qofchedy,8
B,qofcheepy,1
B,qofcheol,2
B,qofchey,1
B,qofchol,1
B,qofchy,1
B,qofockhdy,1
B,qofod,1
B,qofol,1
B,qofshdy,1
B,qofsheeey,1
B,qofshy,1
B,qoiiin,4
B,qoiin,3
B,qoin,1
B,qoirain,1
B,qoisol,1
B,qok,7
B,qokady,1
B,qokaekeeey,1
B,qokaiii,1
B,qokaiiin,1
B,qokaiin,240
B,qokaiir,3
B,qokail,1
B,qokaim,2
B,qokain,275
B,qokair,12
B,qokairolchdy,1
B,qokairor,1
B,qokaiy,1
B,qokal,169
B,qokalchdy,2
B,qokalchey,1
B,qokaldar,1
B,qokaldy,7
B,qokalol,1
B,qokalom,1
B,qokaloro,1
B,qokalsh,1
B,qokalshedy,1
B,qokaly,12
B,qokam,22
B,qokamdy,1
B,qokan,8
B,qokaoy,1
B,qokar,137
B,qokaram,2
B,qokary,1
B,qokas,3
B,qokchal,1
B,qokchar,1
B,qokchd,5
B,qokchdain,1
B,qokchdy,54
B,qokchdyl,1
B,qokched,1
B,qokchedy,38
B,qokcheedy,2
B,qokcheey,1
B,qokcheodaiin,1
B,qokcheody,1
B,qokchey,24
B,qokchkeey,1
B,qokcho,2
B,qokchol,3
B,qokchor,1
B,qokchsdy,1
B,qokchy,29
B,qokdy,4
B,qokeain,3
B,qokeal,3
B,qokealdy,1
B,qokear,6
B,qokechchy,1
B,qokechckhy,1
B,qokechdy,3
B,qokechedy,4
B,qokecheos,1
B,qokechey,1
B,qokecho,1
B,qokechy,10
B,qoked,7
B,qokedaiin,3
B,qokedain,4
B,qokedal,3
B,qokedam,2
B,qokedar,8
B,qokededy,1
B,qokedol,1
B,qokedy,271
B,qokedydy,1
B,qokeeaiin,1
B,qokeeal,1
B,qokeear,2
B,qokeeas,1
B,qokeechey,1
B,qokeechy,5
B,qokeed,14
B,qokeedaiin,1
B,qokeedain,3
B,qokeedair,1
B,qokeedal,3
B,qokeedar,6
B,qokeedody,1
B,qokeedy,305
B,qokeeedy,4
B,qokeeeos,1
B,qokeees,1
B,qokeeey,23
B,qokeefcy,1
B,qokeeiin,1
B,qokeel,1
B,qokeeo,17
B,qokeeod,2
B,qokeeodaiin,1
B,qokeeodain,1
B,qokeeodor,1
B,qokeeody,9
B,qokeeokain,1
B,qokeeol,5
B,qokeeolchey,1
B,qokeeor,6
B,qokeeos,2
B,qokees,8
B,qokeeshy,1
B,qokeey,264
B,qokeg,1
B,qokehdy,1
B,qokeo,3
B,qokeochy,1
B,qokeod,3
B,qokeodair,1
B,qokeody,15
B,qokeokedy,1
B,qokeol,16
B,qokeoly,1
B,qokeor,11
B,qokeory,1
B,qokeos,1
B,qokeoy,1
B,qoker,1
B,qokes,1
B,qokesdy,1
B,qokeshdy,1
B,qokeshe,1
B,qokeshedy,1
B,qokeshey,1
B,qokeshy,1
B,qokey,88
B,qokiir,1
B,qokl,9
B,qoklaiin,1
B,qoklain,1
B,qoklcheey,1
B,qoko,6
B,qokod,2
B,qokodaiin,1
B,qokody,5
B,qokoeey,1
B,qokoiin,2
B,qokoin,1
B,qokokil,1
B,qokol,56
B,qokolchedy,1
B,qokoldy,2
B,qokolkain,1
B,qokolkchdy,1
B,qokolky,1
B,qokopy,1
B,qokor,20
B,qokoror,1
B,qokoy,1
B,qoksh,1
B,qokshd,3
B,qokshdy,3
B,qokshedy,11
B,qoksheo,1
B,qoksheoy,1
B,qokshey,8
B,qokshy,6
B,qoky,111
B,qokychdy,1
B,qokydy,2
B,qokyl,1
B,qokylddy,1
B,qokyr,1
B,qol,145
B,qolaiin,2
B,qolain,3
B,qolair,1
B,qolal,2
B,qolar,2
B,qolchdy,1
B,qolchedy,10
B,qolcheedy,2
B,qolcheey,1
B,qolcheol,2
B,qolcheor,1
B,qolchey,11
B,qolchy,2
B,qoldar,1
B,qoldy,1
B,qoleechedy,1
B,qolkaiin,2
B,qolkain,5
B,qolkary,1
B,qolkchy,1
B,qolkedy,1
B,qolkeedy,7
B,qolkeeey,1
B,qolkeey,5
B,qolkeshdy,1
B,qolkey,1
B,qolkshey,1
B,qolky,4
B,qolol,1
B,qolp,1
B,qolr,1
B,qolsa,1
B,qolshdy,1
B,qolshedy,2
B,qolsheedy,2
B,qolsheey,1
B,qolshey,2
B,qolshy,2
B,qoltedy,1
B,qolteedy,1
B,qoly,7
B,qoochy,1
B,qoodain,1
B,qoody,1
B,qool,3
B,qoolkaiin,1
B,qoolkal,1
B,qoolkeedy,1
B,qoor,2
B,qop,3
B,qopaiin,6
B,qopairam,1
B,qopal,1
B,qopalor,1
B,qopam,1
B,qopar,5
B,qoparaiin,1
B,qopary,1
B,qopchais,1
B,qopcham,1
B,qopchar,1
B,qopchcfhy,1
B,qopchchs,1
B,qopchd,1
B,qopchdy,15
B,qopchear,1
B,qopchedaiin,1
B,qopchedal,1
B,qopcheddy,1
B,qopchedy,32
B,qopchedyd,1
B,qopcheedy,2
B,qopcheeody,1
B,qopcheey,4
B,qopcheoain,1
B,qopcheody,1
B,qopcheol,1
B,qopcheos,2
B,qopcher,1
B,qopches,1
B,qopchesy,1
B,qopchety,1
B,qopchey,7
B,qopchody,1
B,qopchol,5
B,qopchsd,1
B,qopchy,6
B,qopchyr,1
B,qopdaiin,1
B,qopdain,1
B,qopdy,1
B,qopeedy,1
B,qopeeedar,1
B,qopoeey,1
B,qopoiin,1
B,qopol,4
B,qopolkain,1
B,qopor,3
B,qopshedy,4
B,qopy,3
B,qopydaiin,1
B,qoqokeey,1
B,qor,15
B,qoraiin,1
B,qorain,3
B,qorar,1
B,qorchain,1
B,qorchedy,1
B,qorshy,1
B,qos,2
B,qosaiin,1
B,qosain,1
B,qoseey,1
B,qosheckhhy,1
B,qoshedy,1
B,qosheo,1
B,qot,3
B,qotad,1
B,qotaiiin,2
B,qotaiin,66
B,qotaiior,1
B,qotail,1
B,qotain,62
B,qotair,4
B,qotal,53
B,qotalal,1
B,qotalchedy,1
B,qotaldy,1
B,qotals,1
B,qotalshy,1
B,qotaly,5
B,qotam,9
B,qotan,1
B,qotar,61
B,qotardy,1
B,qotary,1
B,qotas,2
B,qotchd,3
B,qotchdain,1
B,qotchdal,1
B,qotchdar,1
B,qotchdy,23
B,qotched,5
B,qotchedar,2
B,qotchedy,24
B,qotcheedy,4
B,qotcheo,3
B,qotches,1
B,qotchey,11
B,qotcho,2
B,qotchody,2
B,qotchoraiin,1
B,qotchs,1
B,qotchsdy,1
B,qotchy,12
B,qotdcty,1
B,qotddyar,1
B,qoteal,2
B,qotear,2
B,qotechy,2
B,qoted,4
B,qotedaiin,3
B,qotedain,1
B,qotedais,1
B,qotedal,3
B,qotedar,3
B,qotedary,1
B,qotedl,1
B,qotedol,1
B,qotedor,2
B,qotedshedy,1
B,qotedy,91
B,qoteed,3
B,qoteedaiin,1
B,qoteedar,3
B,qoteeddy,1
B,qoteedo,1
B,qoteedy,73
B,qoteeedy,3
B,qoteeey,2
B,qoteeo,2
B,qoteeod,1
B,qoteeody,3
B,qoteeol,3
B,qoteeos,3
B,qoteeotchy,1
B,qotees,3
B,qoteesy,2
B,qoteey,31
B,qoteo,4
B,qoteodaiin,1
B,qoteode,1
B,qoteody,8
B,qoteol,6
B,qoteoly,1
B,qoteoor,1
B,qoteor,3
B,qoteos,1
B,qoteosam,1
B,qotes,2
B,qoteshy,1
B,qotesy,1
B,qotey,20
B,qoteytyqoky,1
B,qotir,1
B,qotl,2
B,qotlolkal,1
B,qoto,1
B,qotody,7
B,qotoeetchy,1
B,qotokody,1
B,qotoky,1
B,qotol,24
B,qotolaiin,1
B,qotolchd,1
B,qotolcheo,2
B,qotolchy,1
B,qotolol,1
B,qotom,1
B,qotor,12
B,qotos,1
B,qototeeey,1
B,qotoy,1
B,qotshdy,3
B,qotshedy,3
B,qotsheod,2
B,qotshey,1
B,qotshy,1
B,qoty,57
B,qotydy,1
B,qotyl,1
B,qotyshey,1
B,qoy,4
B,qoykeey,1
B,qoyky,1
B,qpchedy,1
B,qsain,1
B,qsolkeedy,1
B,qtam,1
B,qtchedy,1
B,qteey,1
B,qy,2
B,qykaiin,1
B,qykeeody,1
B,r,41
B,ra,1
B,rai,2
B,raiiin,1
B,raiin,65
B,raiis,1
B,raikchy,1
B,rain,25
B,rair,6
B,rais,1
B,raithty,1
B,raithy,1
B,rakain,1
B,ral,16
B,ralchl,1
B,ralchs,1
B,ralchy,1
B,raldl,1
B,ralkchedy,1
B,ralky,1
B,ralom,1
B,rals,1
B,raly,2
B,ram,13
B,ramshy,1
B,rar,16
B,raraiiin,1
B,raraiin,6
B,raral,2
B,raraldy,1
B,raram,3
B,rarolchl,1
B,rary,4
B,ras,1
B,rchar,1
B,rchchy,1
B,rched,1
B,rchedar,1
B,rchedy,11
B,rcheeo,1
B,rchees,1
B,rcheetey,1
B,rcheey,3
B,rcheky,2
B,rcheo,1
B,rcheold,1
B,rches,1
B,rchey,6
B,rchl,1
B,rchos,1
B,rchr,2
B,rchs,1
B,rchsy,1
B,rchy,2
B,rd,1
B,reeey,1
B,rfam,1
B,rkal,1
B,rkar,1
B,rkchdy,1
B,rkeey,1
B,rky,1
B,rl,2
B,rlaiin,1
B,ro,6
B,rod,1
B,rodaiin,2
B,rodain,1
B,rodam,2
B,rodeedy,1
B,rody,2
B,roees,1
B,roiin,4
B,roiir,1
B,rokaix,1
B,rokeedy,1
B,rol,19
B,rolchedy,1
B,rolchey,1
B,rolchy,2
B,rolkam,1
B,rolkeedy,1
B,rolkeey,1
B,rolsheedy,1
B,rolshey,1
B,roly,2
B,rom,3
B,ror,15
B,rorain,1
B,roral,1
B,rorcheey,1
B,rorol,3
B,rory,1
B,rosy,1
B,rotaiin,1
B,rotydy,1
B,rpchey,1
B,rshdy,1
B,rsheal,1
B,rshed,1
B,rshedy,7
B,rsheedar,1
B,rsheedy,3
B,rsheodor,1
B,rsheol,1
B,rshey,2
B,rtain,1
B,rteol,1
B,ry,9
B,s,60
B,sa,1
B,saiin,99
B,saiir,3
B,saiirol,1
B,sail,1
B,saim,2
B,sain,61
B,saino,2
B,sair,20
B,sairal,1
B,sairn,1
B,sairol,2
B,sairom,1
B,sairor,1
B,sairy,3
B,saithy,1
B,sakaiin,1
B,sal,31
B,salar,1
B,salched,1
B,salchedy,2
B,saldam,1
B,saldy,2
B,salf,1
B,salkeedy,2
B,salo,1
B,salshcthdy,1
B,saltar,1
B,saltedy,1
B,salxar,1
B,saly,3
B,sam,3
B,san,2
B,sar,49
B,saraiin,3
B,saraiir,1
B,sarain,3
B,saraisl,1
B,saral,2
B,saram,1
B,sarar,2
B,sarol,3
B,saroldal,1
B,sary,1
B,sas,2
B,sayfchedy,1
B,schckhy,1
B,schcthy,1
B,schdy,3
B,schedaiir,1
B,schedair,1
B,schedy,7
B,scheer,1
B,scheo,1
B,scheor,1
B,sches,2
B,schety,1
B,schey,1
B,schsdy,1
B,schy,1
B,scody,1
B,scsedy,1
B,scthey,1
B,sdal,1
B,sear,1
B,sedaiin,1
B,seear,1
B,seedy,1
B,seoar,1
B,seor,1
B,sh,4
B,shaiiin,1
B,shaiin,6
B,shaikhhy,1
B,shaikhy,1
B,shain,4
B,shal,13
B,shalkaiin,1
B,shalkl,1
B,shalky,1
B,sham,5
B,shapchedyfeey,1
B,shar,22
B,sharam,1
B,shchdy,1
B,shchs,1
B,shchy,2
B,shckhaiin,1
B,shckhar,1
B,shckhchy,1
B,shckhdchy,1
B,shckhdy,1
B,shckhedy,6
B,shckhefy,1
B,shckhey,9
B,shckhhd,1
B,shckhhy,2
B,shckhody,1
B,shckhor,1
B,shckhy,54
B,shcphhy,2
B,shcphoor,1
B,shcthdy,1
B,shcthedy,1
B,shcthey,4
B,shcthhy,3
B,shcthy,26
B,shd,6
B,shdaiin,2
B,shdair,2
B,shdal,4
B,shdaldy,1
B,shdalky,1
B,shdalo,1
B,shdaly,1
B,shdam,1
B,shdar,8
B,shdchdy,1
B,shddy,1
B,shdo,1
B,shdol,1
B,shdor,1
B,shdpchy,1
B,shdy,42
B,shdydy,1
B,shdykairy,1
B,shdytody,1
B,she,10
B,sheaiin,1
B,sheain,1
B,sheainy,1
B,sheal,12
B,sheam,1
B,shear,15
B,sheas,1
B,shechol,1
B,shechy,2
B,sheckeey,1
B,sheckhal,2
B,sheckhdy,1
B,sheckhedy,4
B,sheckhey,4
B,sheckhy,35
B,shecphhdy,1
B,shecphy,3
B,shect,1
B,shecthedchy,1
B,shecthedy,1
B,shecthey,1
B,shecthy,19
B,shed,18
B,shedaiiin,1
B,shedaiin,14
B,shedain,11
B,shedair,1
B,shedaitain,1
B,shedal,11
B,shedaldy,1
B,shedam,2
B,shedar,7
B,shedas,1
B,shedchy,1
B,shedeeey,1
B,shedefam,1
B,shedey,1
B,shedkedy,1
B,shedol,1
B,shedor,1
B,sheds,1
B,shedshey,1
B,shedy,418
B,shedykain,1
B,shee,9
B,sheeain,1
B,sheeal,1
B,sheeay,1
B,sheeckhy,2
B,sheecthey,1
B,sheed,6
B,sheedain,1
B,sheedar,1
B,sheedo,2
B,sheedy,82
B,sheeeky,2
B,sheeerl,1
B,sheees,1
B,sheeey,5
B,sheefy,1
B,sheek,2
B,sheekain,1
B,sheekar,2
B,sheekas,1
B,sheekchy,3
B,sheekeey,2
B,sheekey,1
B,sheekly,1
B,sheekshy,1
B,sheeky,13
B,sheeo,7
B,sheeodaiin,1
B,sheeodain,1
B,sheeodar,2
B,sheeodees,1
B,sheeol,9
B,sheeoldy,1
B,sheeoly,1
B,sheeor,2
B,sheep,1
B,sheepshey,1
B,shees,4
B,sheet,3
B,sheetey,1
B,sheety,7
B,sheey,101
B,shefchdy,2
B,shefeeedy,1
B,shefhedy,1
B,shefshoro,1
B,shek,10
B,shekaiiin,1
B,shekaiin,2
B,shekain,5
B,shekair,1
B,shekal,3
B,shekalchdy,1
B,shekaly,1
B,shekam,2
B,shekar,1
B,shekchey,1
B,shekchy,3
B,shekedy,2
B,shekeefy,1
B,shekeeody,1
B,shekeey,3
B,shekeod,1
B,shekey,3
B,shekody,1
B,shekol,1
B,sheksheet,1
B,shekshey,2
B,shekshol,1
B,sheky,28
B,shekydy,1
B,shelain,1
B,sheo,22
B,sheoal,1
B,sheockhedy,1
B,sheockhy,1
B,sheocphy,1
B,sheocthy,2
B,sheod,9
B,sheodaiin,3
B,sheodal,2
B,sheodar,1
B,sheody,30
B,sheoe,1
B,sheoeed,1
B,sheoeky,1
B,sheokaiin,2
B,sheokain,1
B,sheokar,1
B,sheoked,1
B,sheokeedy,1
B,sheokeol,1
B,sheokey,2
B,sheoky,4
B,sheol,69
B,sheoldy,1
B,sheolkain,1
B,sheolkchy,1
B,sheolkedy,1
B,sheolkeedy,1
B,sheolkeey,1
B,sheolo,1
B,sheolol,1
B,sheolor,1
B,sheols,2
B,sheolshody,1
B,sheoly,1
B,sheoody,1
B,sheopchy,1
B,sheor,24
B,sheos,10
B,sheot,1
B,sheotal,1
B,sheotam,1
B,sheotchedy,1
B,sheoteoly,1
B,sheoy,1
B,shepchdy,1
B,shepchedy,1
B,shepchy,2
B,shepdaiin,1
B,shepy,1
B,sher,1
B,shes,5
B,shese,1
B,sheshy,1
B,shet,1
B,shetam,1
B,shetar,1
B,shetcheodchs,1
B,shetchy,1
B,shetey,2
B,shets,1
B,shetshdy,1
B,shetsho,1
B,shety,7
B,shey,204
B,sheyk,1
B,sheykaiiin,1
B,sheykal,1
B,sheyky,1
B,sheyr,1
B,sheytchdy,1
B,shfy,1
B,shka,1
B,shkaiin,2
B,shkain,3
B,shkair,2
B,shkakeedy,1
B,shkar,2
B,shkchedy,2
B,shkchey,1
B,shkchy,1
B,shkeedy,1
B,shkeey,1
B,shkeody,1
B,shkeol,1
B,shkeor,1
B,shkey,1
B,shkhy,1
B,shkol,1
B,shky,11
B,shl,3
B,shlches,1
B,shldy,1
B,sho,15
B,shoaiin,1
B,shoar,1
B,shocfhey,1
B,shocfhy,2
B,shochol,1
B,shockhchy,1
B,shockhhy,1
B,shockhol,1
B,shockhy,1
B,shocphedy,1
B,shocphhy,1
B,shocthy,1
B,shod,7
B,shoda,1
B,shodaiin,7
B,shodain,2
B,shodody,1
B,shodor,1
B,shody,29
B,shodypshey,1
B,shoefcheey,1
B,shoefy,1
B,shoeky,1
B,shofol,1
B,shofshedy,1
B,shoifhy,1
B,shoiin,1
B,shoikhy,2
B,shok,3
B,shokaiin,2
B,shokaiir,1
B,shokain,1
B,shokal,2
B,shokar,2
B,shokchey,1
B,shokchy,2
B,shokeedar,1
B,shokeey,1
B,shokeshy,1
B,shokey,1
B,shoko,1
B,shokor,1
B,shokshdy,1
B,shoky,3
B,shol,60
B,sholdy,4
B,sholfaiin,1
B,sholfosdaiin,1
B,sholkair,1
B,sholkal,1
B,sholkar,1
B,sholkeechy,1
B,sholkeedy,2
B,sholkshy,1
B,shoo,1
B,shoor,1
B,shopchey,1
B,shor,26
B,shoral,1
B,shorchdy,1
B,shorqoy,1
B,shory,1
B,shos,3
B,shosaiin,2
B,shotaiin,1
B,shotchdy,1
B,shotchey,1
B,shotchy,2
B,shotedy,1
B,shoteeody,1
B,shoteol,1
B,shoyfar,1
B,shr,1
B,shs,2
B,shsdy,1
B,shshdar,1
B,shso,1
B,shsopam,1
B,shsy,1
B,shtal,3
B,shtar,1
B,shtchy,1
B,shtey,1
B,shtol,1
B,shtor,1
B,shtshy,1
B,shty,3
B,shx,1
B,shxam,1
B,shy,35
B,shykaiin,1
B,shypchedy,1
B,shyy,1
B,skaiin,2
B,skain,1
B,skal,1
B,skar,1
B,skchdy,1
B,skeeody,1
B,skeey,1
B,sl,1
B,sls,1
B,so,1
B,soaiin,2
B,soain,1
B,soar,1
B,sockhey,1
B,sodaiiin,1
B,sodair,1
B,sodal,1
B,sodar,2
B,soeeedy,1
B,soes,1
B,soiiin,3
B,soiin,9
B,soiis,1
B,soin,3
B,sokal,1
B,sokcheey,1
B,sokedy,1
B,sokeedy,3
B,sokeey,1
B,sokod,1
B,sokol,1
B,sokoly,1
B,sol,48
B,solaiin,1
B,solain,1
B,solchd,1
B,solchedy,8
B,solcheol,2
B,solchey,4
B,solchkal,1
B,soldy,1
B,solkaiin,3
B,solkain,3
B,solkchedy,1
B,solkchy,1
B,solkedy,3
B,solkeedy,5
B,solkeey,4
B,solkes,1
B,solkey,1
B,solky,1
B,solol,1
B,solor,1
B,solpchd,1
B,sols,1
B,solshed,1
B,solshedy,3
B,solshey,1
B,solteedy,1
B,soly,1
B,sor,32
B,soraiin,3
B,sorain,1
B,soral,2
B,sorol,1
B,sorols,1
B,sororl,1
B,sory,1
B,sosar,1
B,sosees,1
B,sosoral,1
B,sotaiin,1
B,sotchdaiin,1
B,sotey,1
B,soy,1
B,spaiin,1
B,spchy,1
B,ssheckhy,1
B,sshedy,5
B,ssheedal,1
B,ssheey,2
B,ssheo,1
B,ssheodain,1
B,ssheol,1
B,sshey,4
B,sshkchdy,1
B,sshol,1
B,stolpchy,1
B,sy,11
B,sykar,1
B,syly,1
B,syokeedy,1
B,t,4
B,taidy,1
B,taiiin,1
B,taiin,27
B,taikhy,1
B,taiky,1
B,taim,1
B,tain,15
B,taipar,1
B,tair,12
B,tairoor,1
B,tal,12
B,talam,1
B,taldain,1
B,talkl,1
B,talody,1
B,talol,1
B,talor,1
B,talshdy,1
B,taly,1
B,tam,4
B,tar,38
B,taraiin,2
B,tarair,1
B,tarairy,1
B,taral,2
B,taram,1
B,tarar,2
B,tarodaiin,1
B,tarol,2
B,taror,1
B,taros,1
B,tcfhy,1
B,tchal,2
B,tchar,3
B,tchcthy,1
B,tchd,1
B,tchdaiin,2
B,tchdarol,1
B,tchddy,1
B,tchdoltdy,1
B,tchdor,2
B,tchdy,15
B,tchdys,1
B,tched,1
B,tchedaiin,1
B,tchedair,1
B,tchedal,1
B,tchedar,2
B,tchede,1
B,tchedol,1
B,tchedor,3
B,tchedy,32
B,tchedydy,1
B,tcheepchey,1
B,tcheey,2
B,tcheo,6
B,tcheod,1
B,tcheodaiin,1
B,tcheodar,1
B,tcheodl,1
B,tcheody,3
B,tcheoko,1
B,tcheol,4
B,tcheolchy,1
B,tcheor,1
B,tcheorsho,1
B,tchey,10
B,tchkaiin,1
B,tcho,2
B,tchoar,1
B,tchoarorshy,1
B,tchod,1
B,tchodaiin,1
B,tchodain,1
B,tchodairos,1
B,tchodls,1
B,tchody,2
B,tchokedy,1
B,tchoky,1
B,tchol,2
B,tcholkaiin,1
B,tchor,4
B,tchosos,1
B,tchy,4
B,tdain,1
B,tdam,1
B,tdol,1
B,tear,1
B,techedy,1
B,techy,1
B,ted,1
B,tedaiin,3
B,tedain,4
B,tedair,2
B,tedal,1
B,tedam,3
B,tedar,1
B,tedcheo,1
B,tedo,2
B,tedy,42
B,tedyol,1
B,teear,1
B,teed,2
B,teedain,1
B,teedal,2
B,teedam,1
B,teedan,1
B,teedar,2
B,teedaram,1
B,teedy,13
B,teeedy,4
B,teeo,1
B,teeoar,1
B,teeodaiin,1
B,teeodain,1
B,teeody,3
B,teeol,3
B,teeolain,1
B,teeolteedy,1
B,teeor,1
B,teeos,1
B,teey,14
B,teo,1
B,teoar,1
B,teodaiin,1
B,teodal,1
B,teodarody,1
B,teodeear,1
B,teodeey,1
B,teodkaiin,1
B,teody,5
B,teodyteytar,1
B,teoiin,1
B,teol,9
B,teolkedain,1
B,teolshy,1
B,teor,1
B,teos,1
B,teoteey,1
B,tesaiin,1
B,tey,5
B,teyteg,1
B,tl,1
B,toaiin,1
B,toar,1
B,tochey,1
B,tochsy,1
B,tockhy,1
B,tocpheey,1
B,tocthey,1
B,tocthy,1
B,todaiin,4
B,todain,1
B,todal,1
B,todalain,1
B,todaly,1
B,todar,1
B,todas,1
B,todeeey,1
B,todky,1
B,tody,5
B,todydy,1
B,toeedy,1
B,toeeedchy,1
B,toees,1
B,tohedy,1
B,tokain,2
B,tokar,2
B,tokary,1
B,tokol,1
B,toky,2
B,tol,23
B,tolchdaiin,1
B,tolchedy,1
B,toldal,1
B,toldy,1
B,tolkain,2
B,tolkal,1
B,tolkchdy,1
B,tolkeeedy,1
B,tolkeol,1
B,tolkey,1
B,tolkshey,1
B,tolokeedy,1
B,tolos,1
B,tolpchy,1
B,tolsheol,1
B,tolshey,1
B,tolshosor,1
B,tolshy,1
B,tolteedy,1
B,topaiin,1
B,tor,11
B,torain,1
B,torolshsdy,1
B,toror,1
B,torshor,1
B,tory,1
B,tos,1
B,tosheo,1
B,totol,2
B,toy,1
B,tshar,1
B,tshdar,1
B,tshdcsey,1
B,tshdol,2
B,tshdy,4
B,tshed,2
B,tshedain,1
B,tshedal,1
B,tshedar,2
B,tshedky,1
B,tshedor,1
B,tshedy,8
B,tsheed,1
B,tsheey,1
B,tsheodal,1
B,tsheodar,1
B,tsheodl,1
B,tsheokeedy,1
B,tshes,1
B,tshey,8
B,tsho,1
B,tshoar,1
B,tshod,2
B,tshodaiin,1
B,tshodair,1
B,tshokeody,1
B,tshol,1
B,tshor,1
B,tshy,1
