token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
lsair,1,0,1,0,0
lsais,1,1,0,0,0
lsan,1,0,0,1,0
lsar,1,0,1,0,0
lscrease,1,0,1,0,0
lsh,1,0,1,0,0
lshaiir,1,1,0,0,0
lshalshy,1,0,1,0,0
lshar,1,1,0,0,0
lshckhy,1,0,1,0,0
lshcthy,1,0,1,0,0
lshd,1,0,0,1,0
lshdaiin,1,0,1,0,0
lshdar,1,0,1,0,0
lshdy,2,0,2,0,0
lshdyqo,1,0,0,1,0
lshechy,1,1,0,0,0
lsheckhedy,1,0,1,0,0
lsheckhy,2,0,2,0,0
lshed,3,0,3,0,0
lshedaryfiguredal,1,0,1,0,0
lshedy,42,2,37,3,0
lshee,1,1,0,0,0
lsheedain,1,0,1,0,0
lsheedy,6,0,6,0,0
lshees,1,0,1,0,0
lsheetal,1,0,1,0,0
lsheey,8,0,8,0,0
lsheg,1,0,0,1,0
lshekain,1,0,1,0,0
lsheo,1,0,1,0,0
lsheody,3,2,1,0,0
lsheok,1,0,1,0,0
lsheol,2,0,2,0,0
lsheotey,1,0,1,0,0
lshes,1,1,0,0,0
lshety,2,0,2,0,0
lshey,18,3,15,0,0
lshl,1,0,1,0,0
lsho,2,2,0,0,0
lshodair,1,1,0,0,0
lshody,1,0,1,0,0
lshor,1,0,1,0,0
lshy,3,0,3,0,0
lsoraiin,1,0,1,0,0
lt,1,0,1,0,0
ltaiin,1,0,1,0,0
ltain,2,0,1,1,0
ltal,3,0,3,0,0
ltalor,1,0,1,0,0
ltam,1,0,0,1,0
ltar,1,0,1,0,0
ltary,2,0,0,2,0
ltchdy,1,0,1,0,0
ltcheody,1,0,1,0,0
ltchey,1,0,1,0,0
ltchs,1,0,1,0,0
lteam,1,0,0,1,0
ltedy,7,0,5,2,0
lteeal,1,0,1,0,0
lteedy,5,1,4,0,0
lteey,2,0,2,0,0
lteody,1,0,1,0,0
ltsholy,1,0,1,0,0
lty,2,0,1,1,0
lxor,1,0,1,0,0
ly,9,0,3,6,0
lyfigure,3,0,0,3,0
lyfiguressheol,1,0,1,0,0
lyplantchals,1,0,1,0,0
m,9,0,2,7,0
mar,1,0,0,1,0
molplant,1,0,0,1,0
mplant,1,0,0,1,0
n,2,0,0,2,0
nplant,1,0,0,1,0
o,71,11,48,1,11
oa,1,0,1,0,0
oaan,1,0,1,0,0
oafoaly,1,0,0,1,0
oaiil,1,1,0,0,0
oaiin,23,9,13,1,0
oaiir,2,0,2,0,0
oaiirplant,1,0,0,1,0
oaiirplantotaiin,1,0,0,0,1
oain,11,7,4,0,0
oair,3,1,2,0,0
oairar,1,0,1,0,0
oaithy,1,0,1,0,0
oal,3,1,2,0,0
oalchdm,1,0,0,1,0
oalcheg,1,0,0,0,1
oalcheol,1,0,0,0,1
oaldar,1,0,1,0,0
oaldary,1,0,0,1,0
oam,1,0,0,1,0
oamr,1,0,1,0,0
oaorar,1,0,0,1,0
oar,16,7,6,3,0
oaram,1,0,1,0,0
oaro,1,0,0,0,1
oc,1,1,0,0,0
ocffshy,1,0,0,0,1
ocfhdy,1,0,1,0,0
ocfhey,1,0,0,1,0
ocfhhy,1,0,0,1,0
ocfhor,1,1,0,0,0
ochaiin,1,1,0,0,0
ochaly,1,0,0,1,0
ochar,2,0,2,0,0
ochdyplant,1,0,0,1,0
ocheain,1,1,0,0,0
ochedain,1,1,0,0,0
ochedal,1,0,0,1,0
ochedar,1,0,0,1,0
ochedy,8,1,6,0,1
ocheedy,1,0,1,0,0
ocheeky,1,0,1,0,0
ocheey,3,1,2,0,0
ocheky,1,0,1,0,0
ocheodaiin,1,1,0,0,0
ocheoithey,1,1,0,0,0
ocheol,1,1,0,0,0
ocheor,1,1,0,0,0
ocheos,2,1,0,0,1
ochepalain,1,0,0,1,0
ochepchodyplantoldar,1,0,0,1,0
oches,1,1,0,0,0
ochey,8,4,4,0,0
ochkchar,1,1,0,0,0
ocho,2,2,0,0,0
ochoaiin,1,1,0,0,0
ochockhy,1,1,0,0,0
ochodare,1,0,0,0,1
ochody,2,2,0,0,0
ochoiky,1,1,0,0,0
ochol,5,5,0,0,0
ocholdy,1,0,1,0,0
ocholshod,1,1,0,0,0
ocholy,1,1,0,0,0
ochor,5,3,2,0,0
ochory,1,0,0,0,1
ochos,1,0,1,0,0
ochoyk,1,0,0,0,1
ochs,1,0,1,0,0
ochy,4,1,2,1,0
ochyplantdcho,1,0,1,0,0
ockh,1,0,1,0,0
ockhdor,1,1,0,0,0
ockhedy,6,1,4,1,0
ockheey,1,0,1,0,0
ockheody,1,0,1,0,0
ockhey,7,0,7,0,0
ockhh,1,0,0,1,0
ockhhy,2,0,1,1,0
ockhodar,1,0,0,1,0
ockhody,2,1,1,0,0
ockhoees,1,1,0,0,0
ockhol,1,0,1,0,0
ockhosam,1,0,0,0,1
ockhy,12,0,7,4,1
ockhyplant,1,0,0,1,0
ockko,1,0,1,0,0
ocphal,1,0,1,0,0
ocphedy,1,0,1,0,0
ocpheody,1,0,1,0,0
ocpheoplantopar,1,0,1,0,0
ocphey,1,0,1,0,0
ocphoraiin,1,0,1,0,0
ocphy,3,0,0,2,1
ocs,1,1,0,0,0
octhain,1,1,0,0,0
octhair,1,0,1,0,0
octhal,1,1,0,0,0
octham,1,0,0,1,0
octhchy,1,0,1,0,0
octhd,1,0,1,0,0
octhdy,2,0,1,1,0
octhedy,2,0,2,0,0
octheody,1,0,1,0,0
octheol,2,0,2,0,0
octhey,5,0,4,0,1
octho,1,0,0,0,1
octhodaly,1,0,1,0,0
octhody,4,0,3,1,0
octhol,1,1,0,0,0
octhole,1,0,0,1,0
octhor,1,0,1,0,0
octhos,1,0,0,1,0
octhy,8,0,7,0,1
octhyplant,1,0,0,1,0
octhyplantdarplantchytplantotodyplant,1,0,0,1,0
octhys,1,0,0,0,1
octty,1,0,0,1,0
od,4,0,3,1,0
odaidy,1,0,1,0,0
odaiiily,1,0,1,0,0
odaiiin,4,0,2,2,0
odaiim,1,0,0,1,0
odaiin,57,7,47,2,1
odaiinplant,1,0,0,1,0
odaiir,2,0,2,0,0
odain,18,0,13,5,0
odair,5,3,2,0,0
odal,13,1,10,1,1
odalaly,1,0,1,0,0
odalar,1,1,0,0,0
odaldyplant,1,0,0,1,0
odaly,2,0,1,1,0
odalydary,1,0,0,0,1
odam,4,0,1,3,0
odan,1,0,0,1,0
odanplant,1,0,0,1,0
odar,23,4,18,1,0
odarchdy,1,0,1,0,0
odariin,1,0,1,0,0
odarplant,1,0,0,1,0
odchaiin,1,1,0,0,0
odchd,1,1,0,0,0
odchdy,1,1,0,0,0
odchecthy,1,0,0,0,1
odchedy,1,1,0,0,0
odchees,1,0,1,0,0
odchey,1,1,0,0,0
odchy,1,1,0,0,0
odeaiin,1,0,1,0,0
odeedaiin,1,1,0,0,0
odeedy,2,0,2,0,0
odeeed,1,0,0,1,0
odeeeeodl,1,1,0,0,0
odeeeey,1,0,1,0,0
odeeey,2,1,1,0,0
odees,1,0,0,0,1
odeey,2,0,1,1,0
odeor,1,0,1,0,0
odey,1,0,1,0,0
odl,4,1,3,0,0
odody,1,0,0,0,1
odoiin,1,1,0,0,0
odol,2,1,1,0,0
odor,7,0,6,0,1
odory,1,0,0,0,1
odplant,1,0,0,1,0
odr,1,0,0,1,0
odreeey,1,0,0,1,0
ods,1,0,0,1,0
odshchol,1,1,0,0,0
odshe,1,0,1,0,0
odsheo,1,0,1,0,0
ody,40,1,29,10,0
odyd,1,0,1,0,0
odyfiguredchedy,1,0,1,0,0
odyplant,3,0,0,3,0
odyplantdaiin,1,0,1,0,0
odyplantyteo,1,0,1,0,0
odys,1,0,0,1,0
oeaiin,1,1,0,0,0
oeail,1,0,1,0,0
oeain,1,0,1,0,0
oechedy,1,0,1,0,0
oecs,1,1,0,0,0
oedaiin,1,0,1,0,0
oedair,1,0,1,0,0
oedal,1,0,1,0,0
oedy,2,0,2,0,0
oeeady,1,0,0,1,0
oeeaiin,1,0,0,1,0
oeeal,2,0,1,1,0
oeear,3,0,3,0,0
oeecthy,1,0,1,0,0
oeedaiin,2,0,2,0,0
oeedaly,1,0,0,0,1
oeedey,1,0,0,0,1
oeedy,7,0,6,0,1
oeeed,1,1,0,0,0
oeeedain,1,1,0,0,0
oeeedy,1,0,0,1,0
oeeees,1,1,0,0,0
oeeeky,1,0,1,0,0
oeeen,1,1,0,0,0
oeeeo,1,0,1,0,0
oeeeodaiin,1,0,0,0,1
oeeeodr,1,0,1,0,0
oeeeody,1,0,1,0,0
oeeeos,2,1,1,0,0
oeees,8,2,5,0,1
oeeesary,1,0,0,0,1
oeeesoy,1,1,0,0,0
oeeey,4,3,1,0,0
oeemy,1,0,0,0,1
oeeo,3,2,1,0,0
oeeockhy,1,0,1,0,0
oeeod,1,0,0,0,1
oeeodain,1,0,1,0,0
oeeody,1,0,0,0,1
oeeolchy,1,1,0,0,0
oeeoly,1,0,0,0,1
oeeor,2,0,1,1,0
oeeos,2,0,2,0,0
oeeoty,1,0,0,0,1
oeeoy,1,0,1,0,0
oees,9,6,2,0,1
oeesa,1,0,0,0,1
oeesaiin,1,0,1,0,0
oeeseary,1,0,1,0,0
oeey,5,0,4,0,1
oekaiin,3,0,3,0,0
oekain,1,0,1,0,0
oekaody,1,0,0,1,0
oekar,1,1,0,0,0
oekchdy,1,0,0,1,0
oekeedy,1,0,1,0,0
oekeeor,1,0,1,0,0
oekeey,1,0,1,0,0
oekeody,2,0,2,0,0
oekeol,1,0,0,0,1
oekes,1,0,1,0,0
oekey,3,0,1,1,1
oekor,1,1,0,0,0
oeksaplant,1,0,0,1,0
oekshy,1,0,1,0,0
oeky,1,0,1,0,0
oeo,1,0,1,0,0
oeoar,1,1,0,0,0
oeoikhy,1,0,1,0,0
oeola,1,1,0,0,0
oeoldan,1,0,0,1,0
oeor,2,1,1,0,0
oeos,1,1,0,0,0
oepchksheey,1,0,1,0,0
oepchol,2,0,1,0,1
oepor,1,0,1,0,0
oesal,1,0,0,1,0
oesearees,1,0,1,0,0
oesplantqokoor,1,0,1,0,0
oetalchg,1,0,0,1,0
oetchdy,1,0,1,0,0
oeteody,1,0,1,0,0
oeteos,1,0,1,0,0
of,4,0,4,0,0
ofacfom,1,0,0,0,1
ofadain,1,0,1,0,0
ofaiin,6,0,5,0,1
ofaiino,1,0,0,1,0
ofaiis,1,0,1,0,0
ofair,1,0,1,0,0
ofais,1,1,0,0,0
ofakal,1,0,0,0,1
ofal,2,0,2,0,0
ofalaiin,1,0,1,0,0
ofalals,1,0,0,0,1
ofalar,1,0,1,0,0
ofaldo,1,0,0,0,1
ofalplant,1,0,0,1,0
ofar,4,0,3,1,0
ofaral,1,1,0,0,0
ofaralar,1,0,0,0,1
ofaram,1,0,0,1,0
ofaramoty,1,0,0,1,0
ofaror,1,0,1,0,0
ofas,1,0,1,0,0
ofchain,1,0,1,0,0
ofchar,2,0,1,1,0
ofchdady,1,0,0,0,1
ofchdy,5,0,5,0,0
ofchdysd,1,0,0,0,1
ofcheay,1,0,0,0,1
ofchedaiin,1,0,1,0,0
ofchedaiis,1,0,1,0,0
ofchedol,1,0,1,0,0
ofcheds,1,0,0,1,0
ofchedy,7,0,7,0,0
ofcheefar,1,0,0,1,0
ofcheesy,1,0,0,0,1
ofcheol,1,0,1,0,0
ofcheor,1,0,0,0,1
ofchey,4,0,4,0,0
ofcho,1,0,1,0,0
ofchol,1,0,1,0,0
ofchor,2,0,2,0,0
ofchory,1,0,1,0,0
ofchr,1,0,0,1,0
ofchsody,1,0,0,0,1
ofchtar,1,0,1,0,0
ofchy,3,0,3,0,0
ofol,1,0,1,0,0
ofolddor,1,0,1,0,0
ofoly,1,0,1,0,0
ofor,2,0,2,0,0
oforain,1,0,0,0,1
oforam,1,0,0,1,0
ofory,1,0,0,1,0
ofshdy,1,0,1,0,0
ofsholdy,1,0,0,0,1
ofy,2,0,2,0,0
ofychey,1,0,1,0,0
ofydy,1,1,0,0,0
ofyl,1,0,1,0,0
ofyskydal,1,0,0,0,1
ogeom,1,0,0,0,1
ogom,1,0,0,1,0
oheekar,1,0,1,0,0
oheol,1,0,1,0,0
ohor,1,0,1,0,0
oiair,1,0,0,0,1
oifhedy,1,0,1,0,0
oiiiin,1,0,1,0,0
oiiin,10,1,9,0,0
oiiiny,1,0,0,1,0
oiin,32,1,31,0,0
oiinal,1,0,0,1,0
oiinar,1,0,0,0,1
oiinol,1,0,1,0,0
oiinplantol,1,0,1,0,0
oiiny,1,0,0,0,1
oiir,3,1,2,0,0
oika,1,0,0,0,1
oikhy,2,0,2,0,0
oin,5,0,5,0,0
oinaly,1,0,0,1,0
oinysarx,1,0,1,0,0
oir,2,0,2,0,0
oiral,1,0,0,1,0
oirsg,1,0,0,1,0
oishy,1,0,1,0,0
oithy,2,0,2,0,0
ok,5,0,4,0,1
okachey,1,0,1,0,0
okad,1,0,1,0,0
okadaiin,1,1,0,0,0
okadar,1,0,0,0,1
okady,2,0,1,0,1
okaeechey,1,0,1,0,0
okag,1,0,0,1,0
okai,1,0,1,0,0
okaifhhy,1,0,1,0,0
okaifhy,1,0,0,1,0
okaiifchody,1,0,1,0,0
okaiiin,4,0,4,0,0
okaiikhal,1,0,1,0,0
okaiin,203,13,175,12,3
okaiinfigure,1,0,0,1,0
okaiinplant,3,0,0,3,0
okaiinplantchckhy,1,0,1,0,0
okaiinplantotaiin,1,0,1,0,0
okaiir,6,0,6,0,0
okaiis,1,0,1,0,0
okaikaly,1,0,0,1,0
okail,1,0,1,0,0
okaildy,1,0,1,0,0
okaim,1,0,0,1,0
okain,137,8,119,9,1
okainfigure,1,0,0,1,0
okainfirst,1,1,0,0,0
okainy,1,0,0,1,0
okaiplant,1,0,0,1,0
okair,21,3,18,0,0
okairady,1,0,0,0,1
okaircham,1,0,0,0,1
okairo,1,0,1,0,0
okairody,1,0,1,0,0
okairy,2,0,1,0,1
okais,1,0,1,0,0
okaisy,1,0,1,0,0
okal,128,3,111,9,5
okalaiin,2,0,2,0,0
okalain,1,0,1,0,0
okalair,1,0,0,0,1
okalal,6,0,5,0,1
okalam,2,0,0,1,1
okalar,6,0,4,0,2
okalchal,1,0,1,0,0
okalchdy,1,0,1,0,0
okalched,1,0,1,0,0
okalchedy,2,0,2,0,0
okalcheg,1,0,0,1,0
okalchy,3,0,1,1,1
okald,1,0,1,0,0
okalda,1,0,1,0,0
okaldain,1,0,1,0,0
okaldal,1,0,0,0,1
okaldy,7,0,5,0,2
okaldyfiguredar,1,0,1,0,0
okaldyplantdaryplant,1,0,0,1,0
okalo,1,0,0,0,1
okalody,3,0,2,1,0
okalol,3,0,3,0,0
okalor,3,0,2,1,0
okalplant,4,0,0,4,0
okalplantchal,1,0,0,1,0
okalplantdolchey,1,0,1,0,0
okalplantotchedy,1,0,1,0,0
okalplantsaiin,1,0,1,0,0
okalsalchey,1,0,0,1,0
okalshdy,1,0,1,0,0
okalshey,1,0,1,0,0
okaly,20,0,11,4,5
okalyfigure,1,0,0,1,0
okalyplant,1,0,0,1,0
okalyplantdaiin,1,0,1,0,0
okalys,1,0,1,0,0
okam,25,0,7,15,3
okamplant,1,0,0,1,0
okan,5,0,3,2,0
okaor,1,0,1,0,0
okaos,1,0,1,0,0
okaplant,1,0,0,1,0
okar,124,7,108,6,3
okaraiin,2,0,1,0,1
okaral,5,0,4,0,1
okaralet,1,1,0,0,0
okaraly,1,0,0,1,0
okaram,3,0,1,0,2
okarar,1,0,1,0,0
okarchy,1,0,0,0,1
okardy,1,0,1,0,0
okarholeyaly,1,0,1,0,0
okarol,2,0,0,2,0
okarplantokol,1,0,1,0,0
okary,10,0,2,4,4
okaryplant,1,0,0,1,0
okas,2,0,2,0,0
okasor,1,0,1,0,0
okasy,1,0,0,0,1
okay,2,0,2,0,0
okchafdy,1,0,1,0,0
okchaiin,2,0,2,0,0
okchain,1,1,0,0,0
okchal,2,0,2,0,0
okchan,1,1,0,0,0
okchanplant,1,0,0,1,0
okchar,4,0,4,0,0
okcharaiin,1,0,0,1,0
okchd,6,1,5,0,0
okchdal,2,0,2,0,0
okchdam,1,0,0,1,0
okchdar,3,0,3,0,0
okchdldlo,1,0,0,0,1
okchdpchy,1,0,1,0,0
okchdy,21,0,16,2,3
okchechy,1,1,0,0,0
okchedaiin,1,0,1,0,0
okchedam,2,0,1,1,0
okchedy,25,2,20,2,1
okchedyly,1,0,1,0,0
okcheefy,1,0,1,0,0
okcheegplant,1,0,0,1,0
okcheeo,1,0,1,0,0
okcheey,7,2,5,0,0
okcheo,2,1,1,0,0
okcheochy,1,1,0,0,0
okcheod,1,0,1,0,0
okcheody,3,1,1,0,1
okcheol,1,1,0,0,0
okcheor,2,0,1,0,1
okches,1,0,1,0,0
okchesal,1,0,1,0,0
okchesy,1,1,0,0,0
okchey,31,5,24,2,0
okchhy,1,0,1,0,0
okcho,9,2,6,1,0
okchoal,1,0,0,1,0
okchochor,1,0,1,0,0
okchocthy,1,1,0,0,0
okchod,1,0,1,0,0
okchoda,2,0,0,1,1
okchodeey,1,0,0,0,1
okchodshy,1,0,1,0,0
okchody,3,0,2,1,0
okchoiiin,1,0,1,0,0
okchokshyplant,1,0,0,1,0
okchol,13,3,10,0,0
okchom,2,0,1,1,0
okchop,1,1,0,0,0
okchor,18,3,12,2,1
okchos,1,0,1,0,0
okchosam,1,0,0,0,1
okchoteees,1,0,1,0,0
okchoy,2,0,1,0,1
okchshy,1,0,0,0,1
okchy,34,7,23,4,0
okchyd,1,0,0,1,0
okchyplantytororyplantsold,1,0,0,1,0
okdy,1,0,0,1,0
oke,1,0,1,0,0
okeaiin,1,0,1,0,0
okeal,11,0,10,0,1
okealplantdcheo,1,0,1,0,0
okealy,1,0,1,0,0
okeam,2,0,1,1,0
okear,6,0,4,2,0
okearcheol,1,0,1,0,0
okearplant,1,0,0,1,0
okechdaral,1,0,0,0,1
okechdy,4,0,3,1,0
okecheay,1,0,1,0,0
okechedy,4,0,4,0,0
okecheey,1,0,1,0,0
okechey,2,2,0,0,0
okechly,1,0,1,0,0
okechodplantoeey,1,0,1,0,0
okechoked,1,0,1,0,0
okechol,1,0,1,0,0
okecholy,1,0,1,0,0
okechoy,1,0,1,0,0
okechs,1,0,1,0,0
okechy,6,1,3,1,1
oked,2,0,2,0,0
okedaiin,3,0,3,0,0
okedain,3,0,3,0,0
okedal,7,0,6,0,1
okedalor,1,0,0,1,0
okedals,1,0,0,1,0
okedam,2,0,1,1,0
okedamfigure,1,0,0,1,0
okedar,6,0,6,0,0
okedes,1,0,1,0,0
okedody,1,0,1,0,0
okedor,3,0,2,0,1
okedy,117,2,105,7,3
okedyd,1,0,0,1,0
okedyplantlchdy,1,0,1,0,0
okedyted,1,0,1,0,0
okeea,1,0,0,1,0
okeeaiin,1,0,1,0,0
okeeal,2,0,2,0,0
okeeam,2,0,0,2,0
okeear,4,1,3,0,0
okeearam,1,0,0,1,0
okeeas,1,0,1,0,0
okeechor,1,0,0,0,1
okeechy,1,0,1,0,0
okeed,3,0,3,0,0
okeedaiin,1,0,1,0,0
okeedaim,1,0,0,1,0
okeedain,2,0,1,1,0
okeedaky,1,0,1,0,0
okeedal,3,0,3,0,0
okeedaly,2,0,2,0,0
okeedam,1,0,0,1,0
okeedar,2,0,2,0,0
okeedaram,1,0,0,1,0
okeedchssy,1,1,0,0,0
okeeddl,1,0,1,0,0
okeedey,1,0,1,0,0
okeedy,102,4,90,8,0
okeedyfigure,1,0,0,1,0
okeedyplantdchschyplantsotchdy,1,0,0,1,0
okeedyplantokolol,1,0,0,1,0
okeeedy,9,0,9,0,0
okeeees,1,0,1,0,0
okeeel,1,0,1,0,0
okeeeo,1,0,1,0,0
okeeeody,1,0,1,0,0
okeeeol,1,0,1,0,0
okeeeosaiin,1,0,1,0,0
okeees,1,0,1,0,0
okeeesey,1,0,1,0,0
okeeey,26,1,22,3,0
okeeeykchy,1,0,1,0,0
okeeeyplant,1,0,0,1,0
okeeg,1,0,0,1,0
okeeo,15,3,12,0,0
okeeoda,1,0,1,0,0
okeeodaiin,2,1,1,0,0
okeeodair,1,1,0,0,0
okeeodal,1,0,0,0,1
okeeodar,1,0,1,0,0
okeeody,14,0,12,2,0
okeeodyplantsyplantolcheey,1,0,1,0,0
okeeokain,1,1,0,0,0
okeeol,17,1,15,0,1
okeeolkcheey,1,0,1,0,0
okeeoly,2,0,1,0,1
okeeom,3,0,1,1,1
okeeor,11,1,9,0,1
okeeoraiin,1,0,0,0,1
okeeorplantdaiin,1,0,1,0,0
okeeos,6,0,5,0,1
okeeoy,2,0,2,0,0
okeer,1,0,1,0,0
okees,14,2,11,0,1
okeeshy,2,0,2,0,0
okeesodar,1,0,1,0,0
okeesy,1,0,1,0,0
okeey,172,17,149,5,1
okeeycrease,1,0,1,0,0
okeeylchedy,1,0,1,0,0
okeeyplant,1,0,0,1,0
okeeyteedy,1,0,1,0,0
okehdy,1,0,1,0,0
okemy,1,0,1,0,0
okeo,14,5,9,0,0
okeoaiin,1,0,0,1,0
okeoaly,1,0,0,0,1
okeoam,1,0,0,1,0
okeoar,1,0,1,0,0
okeockhey,1,0,1,0,0
okeod,5,0,1,0,4
okeodaiin,2,1,1,0,0
okeodain,1,0,1,0,0
okeodal,3,0,3,0,0
okeodaly,2,0,2,0,0
okeodar,3,1,2,0,0
okeodly,1,0,1,0,0
okeodof,1,1,0,0,0
okeodor,1,0,0,0,1
okeody,36,0,26,3,7
okeoeeey,1,0,1,0,0
okeoekol,1,0,1,0,0
okeohdar,1,0,1,0,0
okeokain,1,0,1,0,0
okeokear,1,1,0,0,0
okeokedr,1,0,1,0,0
okeokeokeody,1,0,1,0,0
okeoky,1,0,1,0,0
okeol,65,5,53,5,2
okeolaiin,1,0,1,0,0
okeolan,1,0,1,0,0
okeolar,1,0,0,0,1
okeoldy,2,0,1,0,1
okeolkey,1,0,1,0,0
okeoloky,1,0,1,0,0
okeolol,1,0,1,0,0
okeolor,1,0,1,0,0
okeols,1,0,1,0,0
okeolshey,1,0,1,0,0
okeoly,6,0,3,0,3
okeom,5,0,3,2,0
okeor,22,1,19,1,1
okeoram,1,0,0,0,1
okeorl,1,0,1,0,0
okeory,1,0,0,0,1
okeos,12,2,6,0,4
okeosar,2,0,2,0,0
okeoschso,1,0,1,0,0
okeoscreasedar,1,0,1,0,0
okeoteey,1,0,1,0,0
okeoy,1,0,1,0,0
okeoycreasechofold,1,0,1,0,0
okery,1,0,0,0,1
okes,2,1,1,0,0
okesdy,1,0,0,0,1
okeserr,1,1,0,0,0
okeshedy,1,0,1,0,0
okeshos,1,0,1,0,0
okeshy,3,0,3,0,0
okesoe,1,0,1,0,0
okesy,1,0,1,0,0
okey,61,2,54,4,1
okeyfold,1,0,1,0,0
okeyfoldoiin,1,0,1,0,0
okeyr,1,0,1,0,0
okeystitched,1,0,1,0,0
okeytam,1,0,0,1,0
okeyteey,1,0,1,0,0
okeyty,1,0,1,0,0
okfoldeey,1,1,0,0,0
okhar,1,0,1,0,0
okiin,2,1,1,0,0
okilcheol,1,0,1,0,0
okinaiir,1,0,0,1,0
okirolcy,1,0,0,1,0
oklairdy,1,0,0,0,1
okldam,1,0,0,0,1
oklor,1,0,0,1,0
oko,8,3,5,0,0
okoaiin,2,0,2,0,0
okoaly,1,0,0,0,1
okochey,2,0,2,0,0
okockhy,1,0,0,0,1
okod,1,0,1,0,0
okodaiin,1,0,0,1,0
okodaiinplant,1,0,0,1,0
okodaly,1,0,0,0,1
okodar,1,0,1,0,0
okodas,1,0,0,0,1
okodchy,1,0,0,0,1
okodeey,1,0,1,0,0
okodplant,1,0,0,1,0
okodplantykchody,1,0,1,0,0
okody,15,1,11,0,3
okodyplantytody,1,0,0,1,0
okoeese,1,1,0,0,0
okoeey,1,0,1,0,0
okoeos,1,1,0,0,0
okoey,2,0,2,0,0
okoiin,8,4,4,0,0
okoiinplant,1,0,0,1,0
okokchalplant,1,0,0,1,0
okokchodm,1,0,0,0,1
okokom,1,0,0,1,0
okoksheo,1,0,1,0,0
okol,76,8,61,3,4
okolaiin,2,0,2,0,0
okolair,1,0,1,0,0
okolaldy,1,0,0,0,1
okolar,2,0,0,0,2
okolarm,1,0,0,1,0
okolchey,2,0,2,0,0
okolchy,3,0,2,0,1
okoldalyplant,1,0,0,1,0
okoldam,1,0,0,1,0
okoldm,1,0,0,1,0
okoldody,1,0,0,0,1
okoldy,6,0,4,0,2
okoldyholeqkholdy,1,0,1,0,0
okoleeolar,1,0,1,0,0
okolfold,1,0,1,0,0
okolo,2,0,0,0,2
okolofold,1,0,0,0,1
okolol,1,0,1,0,0
okolor,2,0,2,0,0
okolplant,2,0,0,2,0
okolplantrychos,1,0,0,1,0
okolraiin,1,0,0,1,0
okols,2,0,1,0,1
okolshy,3,0,0,1,2
okoly,4,0,2,0,2
okolyd,1,0,0,0,1
okom,6,1,2,3,0
okomplant,1,0,0,1,0
okooky,1,0,0,0,1
okool,1,1,0,0,0
okor,33,5,26,1,1
okoraiin,1,1,0,0,0
okorair,1,0,1,0,0
okoraldy,1,0,0,0,1
okoramog,1,0,0,0,1
okoroeey,1,0,0,0,1
okorory,1,0,0,1,0
okory,3,0,0,1,2
okos,8,0,5,1,2
okosd,1,0,0,0,1
okosy,1,1,0,0,0
okoy,4,0,3,1,0
okraiin,1,0,1,0,0
oksedy,2,0,1,0,1
okseey,1,1,0,0,0
okseo,1,0,1,0,0
okshal,1,0,1,0,0
okshchedy,1,0,1,0,0
okshd,2,1,1,0,0
okshdy,1,0,1,0,0
okshed,1,0,1,0,0
okshedy,3,0,3,0,0
oksheeoda,1,1,0,0,0
oksheey,1,0,1,0,0
oksheo,1,0,1,0,0
okshes,1,1,0,0,0
okshey,8,0,7,1,0
oksho,4,2,2,0,0
okshodeeen,1,1,0,0,0
okshol,1,0,1,0,0
oksholshol,1,0,1,0,0
okshor,2,1,0,0,1
okshy,9,2,6,0,1
okshyplantsaiiin,1,0,1,0,0
okst,1,0,1,0,0
oky,80,3,56,17,4
okyd,2,0,0,1,1
okydseog,1,1,0,0,0
okydy,2,0,0,1,1
okyeeshy,1,0,0,0,1
okyfigure,1,0,0,1,0
okyl,1,0,0,0,1
okyld,1,0,0,1,0
okylky,1,0,1,0,0
okylor,1,0,1,0,0
okyplant,5,0,0,5,0
okyplantcheol,1,0,1,0,0
okyplantchody,1,0,1,0,0
okyplantchokain,1,0,1,0,0
okyplantoeees,1,0,1,0,0
okyplanty,1,0,1,0,0
okyplantycheey,1,0,0,1,0
okyplantytaiin,1,0,1,0,0
okyplantytchor,1,0,1,0,0
okyplantytoldy,1,0,0,1,0
okyspikes,1,0,0,0,1
okytaiin,1,1,0,0,0
ol,507,29,447,31,0
ola,1,0,1,0,0
olaen,1,1,0,0,0
olaiiin,1,0,1,0,0
olaiin,51,3,44,3,1
olaiiny,1,0,0,1,0
olaiior,1,1,0,0,0
olaiir,2,0,2,0,0
olaikhy,1,0,0,1,0
olain,13,2,10,1,0
olainy,1,0,0,1,0
olair,1,0,1,0,0
olal,7,0,6,1,0
olalaiin,1,0,1,0,0
olald,1,0,0,1,0
olaldy,1,0,1,0,0
olalor,2,0,2,0,0
olals,1,0,1,0,0
olalsy,1,0,0,0,1
olaly,3,0,1,2,0
olam,5,0,0,5,0
olamplantocthede,1,0,1,0,0
olan,1,0,1,0,0
olar,11,1,10,0,0
olaraly,1,0,0,1,0
olaran,1,0,0,0,1
olcfholy,1,0,1,0,0
olcha,1,0,1,0,0
olchad,1,0,1,0,0
olchain,1,0,1,0,0
olchal,1,0,1,0,0
olcham,1,0,0,1,0
olchar,2,1,1,0,0
olchckhy,1,0,1,0,0
olchcthy,2,0,2,0,0
olchdaiin,2,1,1,0,0
olchdar,1,0,1,0,0
